; Speeches List by alexguirre
; Format:
; VOICE_NAME = SPEECH_NAME, INDEX
A_F_M_BEVHILLS_01_WHITE_FULL_01 = PROVOKE_BUMPED_INTO, 2
A_F_M_BEVHILLS_01_WHITE_FULL_01 = PROVOKE_GENERIC, 1
A_F_M_BEVHILLS_01_WHITE_FULL_01 = PROVOKE_GENERIC, 2
A_F_M_BEVHILLS_01_WHITE_FULL_01 = PROVOKE_HIT_CAR, 1
A_F_M_BEVHILLS_01_WHITE_FULL_01 = PROVOKE_HIT_CAR, 2
A_F_M_BEVHILLS_01_WHITE_FULL_01 = SEE_WEIRDO, 1
A_F_M_BEVHILLS_01_WHITE_FULL_01 = SEE_WEIRDO, 2
A_F_M_BEVHILLS_01_WHITE_FULL_01 = SEE_WEIRDO_PHONE, 1
A_F_M_BEVHILLS_01_WHITE_FULL_01 = UP_THERE, 1
A_F_M_BEVHILLS_01_WHITE_FULL_01 = UP_THERE, 2
A_F_M_BEVHILLS_01_WHITE_FULL_01 = WON_DISPUTE, 1
A_F_M_BEVHILLS_01_WHITE_FULL_01 = WON_DISPUTE, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = APOLOGY_NO_TROUBLE, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = APOLOGY_NO_TROUBLE, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = BLOCKED_GENERIC, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = BLOCKED_GENERIC, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = BUMP, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = BUMP, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = CHALLENGE_ACCEPTED_BUMPED_INTO, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = CHALLENGE_ACCEPTED_GENERIC, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = CHALLENGE_ACCEPTED_GENERIC, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = CHALLENGE_ACCEPTED_HIT_CAR, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = CHALLENGE_THREATEN, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = CHALLENGE_THREATEN, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = CRASH_GENERIC, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = DODGE, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = FIGHT, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = FIGHT, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = FIGHT_RUN, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GENERIC_CURSE_HIGH, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GENERIC_CURSE_HIGH, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GENERIC_CURSE_MED, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GENERIC_CURSE_MED, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GENERIC_FRIGHTENED_HIGH, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GENERIC_FRIGHTENED_HIGH, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GENERIC_FRIGHTENED_MED, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GENERIC_FRIGHTENED_MED, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GENERIC_HI, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GENERIC_HOWS_IT_GOING, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GENERIC_INSULT_HIGH, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GENERIC_INSULT_HIGH, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GENERIC_INSULT_MED, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GENERIC_INSULT_MED, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GENERIC_SHOCKED_HIGH, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GENERIC_SHOCKED_HIGH, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GENERIC_SHOCKED_MED, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GENERIC_SHOCKED_MED, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GENERIC_WHATEVER, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GUN_BEG, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = GUN_COOL, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = JACK_VEHICLE_BACK, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = JACKED_GENERIC, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = JACKED_GENERIC, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = KIFFLOM_GREET, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = PED_RANT_01, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = PED_RANT_01, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = PROVOKE_BUMPED_INTO, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = PROVOKE_BUMPED_INTO, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = PROVOKE_GENERIC, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = PROVOKE_GENERIC, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = PROVOKE_HIT_CAR, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = PROVOKE_HIT_CAR, 2
A_F_M_BEVHILLS_01_WHITE_MINI_01 = WON_DISPUTE, 1
A_F_M_BEVHILLS_01_WHITE_MINI_01 = WON_DISPUTE, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = APOLOGY_NO_TROUBLE, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = APOLOGY_NO_TROUBLE, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = BLOCKED_GENERIC, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = BLOCKED_GENERIC, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = BUMP, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = BUMP, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = CHALLENGE_ACCEPTED_BUMPED_INTO, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = CHALLENGE_ACCEPTED_GENERIC, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = CHALLENGE_ACCEPTED_GENERIC, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = CHALLENGE_ACCEPTED_HIT_CAR, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = CHALLENGE_THREATEN, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = CHALLENGE_THREATEN, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = CRASH_GENERIC, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = DODGE, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = FIGHT, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = FIGHT, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = FIGHT_RUN, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GENERIC_CURSE_HIGH, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GENERIC_CURSE_HIGH, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GENERIC_CURSE_MED, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GENERIC_CURSE_MED, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GENERIC_FRIGHTENED_HIGH, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GENERIC_FRIGHTENED_HIGH, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GENERIC_FRIGHTENED_MED, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GENERIC_FRIGHTENED_MED, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GENERIC_HI, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GENERIC_HOWS_IT_GOING, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GENERIC_INSULT_HIGH, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GENERIC_INSULT_HIGH, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GENERIC_INSULT_MED, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GENERIC_INSULT_MED, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GENERIC_SHOCKED_HIGH, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GENERIC_SHOCKED_HIGH, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GENERIC_SHOCKED_MED, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GENERIC_SHOCKED_MED, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GENERIC_WHATEVER, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GUN_BEG, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = GUN_COOL, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = JACK_VEHICLE_BACK, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = JACKED_GENERIC, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = JACKED_GENERIC, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = KIFFLOM_GREET, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = PED_RANT_01, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = PED_RANT_01, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = PROVOKE_BUMPED_INTO, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = PROVOKE_BUMPED_INTO, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = PROVOKE_GENERIC, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = PROVOKE_GENERIC, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = PROVOKE_HIT_CAR, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = PROVOKE_HIT_CAR, 2
A_F_M_BEVHILLS_01_WHITE_MINI_02 = WON_DISPUTE, 1
A_F_M_BEVHILLS_01_WHITE_MINI_02 = WON_DISPUTE, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = ANGRY_WITH_PLAYER_TREVOR, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = ANGRY_WITH_PLAYER_TREVOR, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = APOLOGY_NO_TROUBLE, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = APOLOGY_NO_TROUBLE, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = BLOCKED_GENERIC, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = BLOCKED_GENERIC, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = BLOCKED_GENERIC, 3
A_F_M_BEVHILLS_02_BLACK_FULL_01 = BUMP, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = BUMP, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = BUMP, 3
A_F_M_BEVHILLS_02_BLACK_FULL_01 = CHALLENGE_ACCEPTED_BUMPED_INTO, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = CHALLENGE_ACCEPTED_GENERIC, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = CHALLENGE_ACCEPTED_GENERIC, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = CHALLENGE_ACCEPTED_HIT_CAR, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = CHALLENGE_THREATEN, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = CHALLENGE_THREATEN, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = CHAT_ACROSS_STREET_RESP, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = CHAT_ACROSS_STREET_RESP, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = CHAT_ACROSS_STREET_STATE, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = CHAT_ACROSS_STREET_STATE, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = CHAT_RESP, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = CHAT_RESP, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = CHAT_STATE, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = CHAT_STATE, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = CRASH_CAR, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = CRASH_CAR, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = CRASH_GENERIC, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = CRASH_GENERIC, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = CRASH_GENERIC, 3
A_F_M_BEVHILLS_02_BLACK_FULL_01 = DODGE, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = DODGE, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = DODGE, 3
A_F_M_BEVHILLS_02_BLACK_FULL_01 = FIGHT, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = FIGHT, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = FIGHT, 3
A_F_M_BEVHILLS_02_BLACK_FULL_01 = FIGHT_RUN, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = FIGHT_RUN, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_BUY, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_BYE, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_BYE, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_CURSE_HIGH, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_CURSE_HIGH, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_CURSE_HIGH, 3
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_CURSE_MED, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_CURSE_MED, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_CURSE_MED, 3
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_FRIGHTENED_HIGH, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_FRIGHTENED_HIGH, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_FRIGHTENED_HIGH, 3
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_FRIGHTENED_MED, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_FRIGHTENED_MED, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_FRIGHTENED_MED, 3
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_FRIGHTENED_MED, 4
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_HI, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_HOWS_IT_GOING, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_INSULT_HIGH, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_INSULT_HIGH, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_INSULT_HIGH, 3
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_INSULT_MED, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_INSULT_MED, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_INSULT_MED, 3
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_NO, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_SHOCKED_HIGH, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_SHOCKED_HIGH, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_SHOCKED_HIGH, 3
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_SHOCKED_MED, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_SHOCKED_MED, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_SHOCKED_MED, 3
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_SHOCKED_MED, 4
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_THANKS, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_WHATEVER, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GENERIC_YES, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GUN_BEG, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GUN_BEG, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GUN_BEG, 3
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GUN_COOL, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = GUN_COOL, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = JACK_VEHICLE_BACK, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = JACK_VEHICLE_BACK, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = JACKED_GENERIC, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = JACKED_GENERIC, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = JACKED_GENERIC, 3
A_F_M_BEVHILLS_02_BLACK_FULL_01 = KIFFLOM_GREET, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = NICE_CAR, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = NICE_CAR_SHOUT, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = OVER_THERE, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = OVER_THERE, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PED_RANT_01, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV1_CHAT1, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV1_CHAT2, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV1_CHAT3, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV1_INTRO, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV1_OUTRO, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV2_CHAT1, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV2_CHAT2, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV2_CHAT3, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV2_INTRO, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV2_OUTRO, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV3_CHAT1, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV3_CHAT2, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV3_CHAT3, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV3_INTRO, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV3_OUTRO, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV4_CHAT1, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV4_CHAT2, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV4_CHAT3, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV4_INTRO, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_CONV4_OUTRO, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_SURPRISE_EXPLOSION, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_SURPRISE_GUNFIRE, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PHONE_SURPRISE_PLAYER_APPEARANCE, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PROVOKE_BAR, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PROVOKE_BAR, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PROVOKE_BUMPED_INTO, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PROVOKE_BUMPED_INTO, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PROVOKE_GENERIC, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PROVOKE_GENERIC, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PROVOKE_HIT_CAR, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = PROVOKE_HIT_CAR, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = SEE_WEIRDO, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = SEE_WEIRDO, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = SEE_WEIRDO_PHONE, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = UP_THERE, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = UP_THERE, 2
A_F_M_BEVHILLS_02_BLACK_FULL_01 = WON_DISPUTE, 1
A_F_M_BEVHILLS_02_BLACK_FULL_01 = WON_DISPUTE, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = APOLOGY_NO_TROUBLE, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = APOLOGY_NO_TROUBLE, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = BLOCKED_GENERIC, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = BLOCKED_GENERIC, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = BUMP, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = BUMP, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = CHALLENGE_ACCEPTED_BUMPED_INTO, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = CHALLENGE_ACCEPTED_GENERIC, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = CHALLENGE_ACCEPTED_GENERIC, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = CHALLENGE_ACCEPTED_HIT_CAR, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = CHALLENGE_THREATEN, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = CHALLENGE_THREATEN, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = CRASH_GENERIC, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = DODGE, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = FIGHT, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = FIGHT, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = FIGHT_RUN, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GENERIC_CURSE_HIGH, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GENERIC_CURSE_HIGH, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GENERIC_CURSE_MED, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GENERIC_CURSE_MED, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GENERIC_FRIGHTENED_HIGH, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GENERIC_FRIGHTENED_HIGH, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GENERIC_FRIGHTENED_MED, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GENERIC_FRIGHTENED_MED, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GENERIC_HI, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GENERIC_HOWS_IT_GOING, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GENERIC_INSULT_HIGH, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GENERIC_INSULT_HIGH, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GENERIC_INSULT_MED, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GENERIC_INSULT_MED, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GENERIC_SHOCKED_HIGH, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GENERIC_SHOCKED_HIGH, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GENERIC_SHOCKED_MED, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GENERIC_SHOCKED_MED, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GENERIC_WHATEVER, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GUN_BEG, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = GUN_COOL, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = JACK_VEHICLE_BACK, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = JACKED_GENERIC, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = JACKED_GENERIC, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = KIFFLOM_GREET, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = PED_RANT_01, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = PED_RANT_01, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = PROVOKE_BUMPED_INTO, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = PROVOKE_BUMPED_INTO, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = PROVOKE_GENERIC, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = PROVOKE_GENERIC, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = PROVOKE_HIT_CAR, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = PROVOKE_HIT_CAR, 2
A_F_M_BEVHILLS_02_BLACK_MINI_01 = WON_DISPUTE, 1
A_F_M_BEVHILLS_02_BLACK_MINI_01 = WON_DISPUTE, 2
A_F_M_BEVHILLS_02_WHITE_FULL_01 = ANGRY_WITH_PLAYER_TREVOR, 1
A_F_M_BEVHILLS_02_WHITE_FULL_01 = APOLOGY_NO_TROUBLE, 1
A_F_M_BEVHILLS_02_WHITE_FULL_01 = APOLOGY_NO_TROUBLE, 2
A_F_M_BEVHILLS_02_WHITE_FULL_01 = BLOCKED_GENERIC, 1
A_F_M_BEVHILLS_02_WHITE_FULL_01 = BLOCKED_GENERIC, 2
A_F_M_BEVHILLS_02_WHITE_FULL_01 = BLOCKED_GENERIC, 3
A_F_M_BEVHILLS_02_WHITE_FULL_01 = BUMP, 1
A_F_M_BEVHILLS_02_WHITE_FULL_01 = BUMP, 2
A_F_M_BEVHILLS_02_WHITE_FULL_01 = BUMP, 3
A_F_M_BEVHILLS_02_WHITE_FULL_01 = CHALLENGE_ACCEPTED_BUMPED_INTO, 1
A_F_M_BEVHILLS_02_WHITE_FULL_01 = CHALLENGE_ACCEPTED_GENERIC, 1
A_F_M_BEVHILLS_02_WHITE_FULL_01 = CHALLENGE_ACCEPTED_GENERIC, 2
A_F_M_BEVHILLS_02_WHITE_FULL_01 = CHALLENGE_ACCEPTED_HIT_CAR, 1
A_F_M_BEVHILLS_02_WHITE_FULL_01 = CHALLENGE_THREATEN, 1
A_F_M_BEVHILLS_02_WHITE_FULL_01 = CHALLENGE_THREATEN, 2
A_F_M_BEVHILLS_02_WHITE_FULL_01 = CHAT_ACROSS_STREET_RESP, 1
